date,day_of_week,is_weekend,is_holiday,holiday_name,temperature,rainfall,event_impact_level,area_density_score,sales_1_day_ago,sales_7_days_ago,revenue,orders
2025-09-28,7,1,0,,30.02,11.37,1,69,529000.00,609000.00,532000.00,21
2025-09-29,1,0,0,,28.56,0.00,1,64,532000.00,516000.00,473000.00,18
2025-09-30,2,0,0,,25.60,0.00,1,70,473000.00,520000.00,534000.00,21
2025-10-01,3,0,0,,26.80,63.88,1,68,534000.00,367000.00,282000.00,11
2025-10-02,4,0,0,,28.29,37.61,1,62,282000.00,447000.00,342000.00,13
2025-10-03,5,0,0,,26.84,36.95,1,68,342000.00,579000.00,466000.00,18
2025-10-04,6,1,0,,25.77,36.48,1,68,466000.00,529000.00,448000.00,17
2025-10-05,7,1,0,,28.35,20.31,1,61,448000.00,532000.00,559000.00,22
2025-10-06,1,0,0,,29.00,12.01,1,62,559000.00,473000.00,327000.00,13
2025-10-07,2,0,0,,27.55,29.81,1,63,327000.00,534000.00,430000.00,17
2025-10-08,3,0,0,,30.40,14.38,1,61,430000.00,282000.00,411000.00,16
2025-10-09,4,0,0,,31.28,9.61,1,69,411000.00,342000.00,485000.00,19
2025-10-10,5,0,0,,29.02,90.29,1,70,485000.00,466000.00,311000.00,12
2025-10-11,6,1,0,,23.70,20.25,1,60,311000.00,448000.00,523000.00,20
2025-10-12,7,1,0,,27.60,4.33,1,69,523000.00,559000.00,585000.00,23
2025-10-13,1,0,0,,28.91,52.09,1,67,585000.00,327000.00,306000.00,12
2025-10-14,2,0,0,,23.28,9.15,1,60,306000.00,430000.00,426000.00,17
2025-10-15,3,0,0,,28.26,15.83,1,60,426000.00,411000.00,381000.00,15
2025-10-16,4,0,0,,28.32,6.64,1,64,381000.00,485000.00,424000.00,16
2025-10-17,5,0,0,,28.76,25.34,1,66,424000.00,311000.00,424000.00,16
2025-10-18,6,1,0,,27.54,26.50,1,63,424000.00,523000.00,574000.00,22
2025-10-19,7,1,0,,27.74,12.36,1,65,574000.00,585000.00,525000.00,21
2025-10-20,1,0,0,,28.34,0.00,1,67,525000.00,306000.00,418000.00,16
2025-10-21,2,0,0,,26.93,25.47,1,66,418000.00,426000.00,449000.00,17
2025-10-22,3,0,0,,26.26,0.00,1,70,449000.00,381000.00,480000.00,19
2025-10-23,4,0,0,,26.79,0.00,1,60,480000.00,424000.00,588000.00,23
2025-10-24,5,0,0,,23.06,0.00,1,64,588000.00,424000.00,544000.00,21
2025-10-25,6,1,0,,25.91,43.90,1,70,544000.00,574000.00,492000.00,19
2025-10-26,7,1,0,,21.62,4.01,1,61,492000.00,525000.00,637000.00,25
2025-10-27,1,0,0,,28.00,4.97,1,67,637000.00,418000.00,418000.00,16
2025-10-28,2,0,0,,22.28,4.71,1,61,418000.00,449000.00,351000.00,14
2025-10-29,3,0,0,,22.61,28.29,1,70,351000.00,480000.00,439000.00,17
2025-10-30,4,0,0,,28.35,13.53,1,70,439000.00,588000.00,420000.00,16
2025-10-31,5,0,0,,26.38,5.22,1,66,420000.00,544000.00,567000.00,22
2025-11-01,6,1,0,,20.98,17.80,1,61,567000.00,492000.00,656000.00,26
2025-11-02,7,1,0,,25.18,19.75,1,67,656000.00,637000.00,642000.00,25
2025-11-03,1,0,0,,21.55,77.52,1,63,642000.00,418000.00,225000.00,9
2025-11-04,2,0,0,,25.35,9.57,1,63,225000.00,351000.00,465000.00,18
2025-11-05,3,0,0,,23.82,9.31,1,70,465000.00,439000.00,461000.00,18
2025-11-06,4,0,0,,25.56,0.00,1,67,461000.00,420000.00,555000.00,22
2025-11-07,5,0,0,,21.99,0.00,1,64,555000.00,567000.00,579000.00,23
2025-11-08,6,1,0,,23.21,0.00,1,67,579000.00,656000.00,695000.00,27
2025-11-09,7,1,0,,24.19,0.00,1,66,695000.00,642000.00,628000.00,25
2025-11-10,1,0,0,,24.82,38.88,1,62,628000.00,225000.00,324000.00,12
2025-11-11,2,0,0,,27.59,16.38,1,67,324000.00,465000.00,395000.00,15
2025-11-12,3,0,0,,23.90,11.00,1,68,395000.00,461000.00,441000.00,17
2025-11-13,4,0,0,,23.85,19.16,1,67,441000.00,555000.00,428000.00,17
2025-11-14,5,0,0,,21.39,6.94,1,63,428000.00,579000.00,515000.00,20
2025-11-15,6,1,0,,25.49,8.47,1,66,515000.00,695000.00,668000.00,26
2025-11-16,7,1,0,,21.88,5.12,1,69,668000.00,628000.00,667000.00,26
2025-11-17,1,0,0,,21.09,13.69,1,66,667000.00,324000.00,398000.00,15
2025-11-18,2,0,0,,23.94,0.00,1,64,398000.00,395000.00,531000.00,21
2025-11-19,3,0,0,,22.13,41.08,1,62,531000.00,441000.00,377000.00,15
2025-11-20,4,0,0,,24.43,0.00,1,67,377000.00,428000.00,476000.00,19
2025-11-21,5,0,0,,21.04,8.92,1,62,476000.00,515000.00,465000.00,18
2025-11-22,6,1,0,,20.33,15.77,1,66,465000.00,668000.00,584000.00,23
2025-11-23,7,1,0,,27.91,10.84,1,69,584000.00,667000.00,660000.00,26
2025-11-24,1,0,0,,28.06,0.00,1,67,660000.00,398000.00,489000.00,19
2025-11-25,2,0,0,,23.80,6.16,1,64,489000.00,531000.00,499000.00,19
2025-11-26,3,0,0,,21.73,7.32,1,67,499000.00,377000.00,528000.00,21
2025-11-27,4,0,0,,23.52,31.18,1,69,528000.00,476000.00,386000.00,15
2025-11-28,5,0,0,,22.21,11.23,1,68,386000.00,465000.00,491000.00,19
2025-11-29,6,1,0,,25.21,14.97,1,65,491000.00,584000.00,521000.00,20
2025-11-30,7,1,0,,25.68,33.42,1,63,521000.00,660000.00,421000.00,16
2025-12-01,1,0,0,,21.40,4.52,1,61,421000.00,489000.00,532000.00,21
2025-12-02,2,0,0,,24.41,0.00,1,66,532000.00,499000.00,598000.00,23
2025-12-03,3,0,0,,24.79,0.00,1,60,598000.00,528000.00,708000.00,28
2025-12-04,4,0,0,,23.63,9.47,1,64,708000.00,386000.00,782000.00,31
2025-12-05,5,0,0,,22.15,2.68,1,63,782000.00,491000.00,785000.00,31
2025-12-06,6,1,0,,23.97,68.05,1,65,785000.00,521000.00,391000.00,15
2025-12-07,7,1,0,,26.77,0.00,1,68,391000.00,421000.00,777000.00,31
2025-12-08,1,0,0,,24.54,22.65,1,67,777000.00,532000.00,516000.00,20
2025-12-09,2,0,0,,20.93,5.28,1,70,516000.00,598000.00,655000.00,26
2025-12-10,3,0,0,,21.39,0.00,1,64,655000.00,708000.00,653000.00,26
2025-12-11,4,0,0,,19.52,7.25,1,64,653000.00,782000.00,646000.00,25
2025-12-12,5,0,0,,21.81,23.06,1,64,646000.00,785000.00,568000.00,22
2025-12-13,6,1,0,,21.29,0.00,1,70,568000.00,391000.00,853000.00,34
2025-12-14,7,1,0,,23.25,0.00,1,61,853000.00,777000.00,732000.00,29
2025-12-15,1,0,0,,25.44,0.00,1,65,732000.00,516000.00,586000.00,23
2025-12-16,2,0,0,,28.63,15.36,1,69,586000.00,655000.00,600000.00,24
2025-12-17,3,0,0,,21.18,5.82,1,67,600000.00,653000.00,649000.00,25
2025-12-18,4,0,0,,22.86,3.07,1,68,649000.00,646000.00,683000.00,27
2025-12-19,5,0,0,,23.41,13.95,1,70,683000.00,568000.00,626000.00,25
2025-12-20,6,1,0,,22.00,3.59,1,61,626000.00,853000.00,946000.00,37
2025-12-21,7,1,0,,25.41,3.04,1,68,946000.00,732000.00,787000.00,31
2025-12-22,1,0,0,,20.37,0.00,1,60,787000.00,586000.00,565000.00,22
2025-12-23,2,0,0,,23.74,10.57,1,68,565000.00,600000.00,541000.00,21
2025-12-24,3,0,1,Giáng sinh Eve,24.90,9.03,1,70,541000.00,649000.00,903000.00,36
2025-12-25,4,0,1,Giáng sinh,23.26,14.01,1,76,903000.00,683000.00,836000.00,33
2025-12-26,5,0,0,,24.67,4.52,1,65,836000.00,626000.00,712000.00,28
2025-12-27,6,1,0,,22.23,9.33,1,62,712000.00,946000.00,798000.00,31
2025-12-28,7,1,0,,23.77,30.27,1,65,798000.00,787000.00,517000.00,20
2025-12-29,1,0,0,,24.14,4.59,1,63,517000.00,565000.00,590000.00,23
2025-12-30,2,0,0,,22.85,5.66,1,69,590000.00,541000.00,547000.00,21
2025-12-31,3,0,1,Tất niên,23.31,11.43,1,75,547000.00,903000.00,857000.00,34
2026-01-01,4,0,1,Tết Dương lịch,20.13,0.00,1,73,857000.00,836000.00,792000.00,31
2026-01-02,5,0,0,,19.92,5.22,1,64,792000.00,712000.00,654000.00,26
2026-01-03,6,1,0,,23.90,3.82,1,64,654000.00,798000.00,700000.00,28
2026-01-04,7,1,0,,20.31,0.00,1,61,700000.00,517000.00,656000.00,26
2026-01-05,1,0,0,,22.62,0.00,1,66,656000.00,590000.00,528000.00,21
2026-01-06,2,0,0,,20.57,0.00,1,70,528000.00,547000.00,517000.00,20
2026-01-07,3,0,0,,22.65,0.00,1,63,517000.00,857000.00,547000.00,21
2026-01-08,4,0,0,,18.13,0.00,1,67,547000.00,792000.00,585000.00,23
2026-01-09,5,0,0,,21.23,0.00,1,61,585000.00,654000.00,547000.00,21
2026-01-10,6,1,0,,21.92,2.17,1,63,547000.00,700000.00,696000.00,27
2026-01-11,7,1,0,,22.91,0.00,1,61,696000.00,656000.00,678000.00,27
2026-01-12,1,0,0,,21.42,0.00,1,70,678000.00,528000.00,513000.00,20
2026-01-13,2,0,0,,19.35,7.97,1,62,513000.00,517000.00,463000.00,18
2026-01-14,3,0,0,,19.46,1.75,1,64,463000.00,547000.00,496000.00,19
2026-01-15,4,0,0,,22.32,7.39,1,64,496000.00,585000.00,602000.00,24
2026-01-16,5,0,0,,21.71,0.00,1,65,602000.00,547000.00,632000.00,25
2026-01-17,6,1,0,,23.81,2.89,1,67,632000.00,696000.00,783000.00,31
2026-01-18,7,1,0,,18.97,11.46,1,65,783000.00,678000.00,560000.00,22
2026-01-19,1,0,0,,22.02,10.10,1,69,560000.00,513000.00,420000.00,16
2026-01-20,2,0,0,,26.86,12.39,1,60,420000.00,463000.00,503000.00,20
2026-01-21,3,0,0,,20.57,2.52,1,66,503000.00,496000.00,549000.00,21
2026-01-22,4,0,0,,17.09,3.28,1,68,549000.00,602000.00,523000.00,20
2026-01-23,5,0,0,,23.81,0.00,1,66,523000.00,632000.00,679000.00,27
2026-01-24,6,1,0,,21.58,1.83,1,61,679000.00,783000.00,686000.00,27
2026-01-25,7,1,0,,20.71,0.00,1,70,686000.00,560000.00,669000.00,26
2026-01-26,1,0,0,,22.29,2.37,1,69,669000.00,420000.00,555000.00,22
2026-01-27,2,0,0,,19.04,0.00,1,61,555000.00,503000.00,546000.00,21
2026-01-28,3,0,1,Mùng 1 Tết,22.62,0.00,1,75,546000.00,549000.00,909000.00,36
2026-01-29,4,0,1,Mùng 2 Tết,22.02,0.00,1,75,909000.00,523000.00,1268000.00,50
2026-01-30,5,0,1,Mùng 3 Tết,22.13,2.06,1,75,1268000.00,679000.00,1206000.00,48
2026-01-31,6,1,0,,20.78,0.00,1,64,1206000.00,686000.00,812000.00,32
2026-02-01,7,1,0,,21.23,4.50,1,64,812000.00,669000.00,726000.00,29
2026-02-02,1,0,0,,22.93,0.00,1,63,726000.00,555000.00,636000.00,25
2026-02-03,2,0,0,,23.75,0.00,1,70,636000.00,546000.00,526000.00,21
2026-02-04,3,0,0,,23.42,0.00,1,63,526000.00,909000.00,642000.00,25
2026-02-05,4,0,0,,21.02,2.29,1,61,642000.00,1268000.00,551000.00,22
2026-02-06,5,0,0,,25.24,0.80,1,63,551000.00,1206000.00,732000.00,29
2026-02-07,6,1,0,,21.58,2.06,1,63,732000.00,812000.00,835000.00,33
2026-02-08,7,1,0,,24.00,0.00,1,63,835000.00,726000.00,754000.00,30
2026-02-09,1,0,0,,25.80,0.00,1,63,754000.00,636000.00,523000.00,20
2026-02-10,2,0,0,,23.35,5.18,1,62,523000.00,526000.00,651000.00,26
2026-02-11,3,0,0,,19.49,0.00,1,67,651000.00,642000.00,474000.00,18
2026-02-12,4,0,0,,25.72,3.25,1,66,474000.00,551000.00,667000.00,26
2026-02-13,5,0,0,,24.39,4.15,1,60,667000.00,732000.00,843000.00,33
2026-02-14,6,1,1,Valentine,21.10,0.00,1,69,843000.00,835000.00,1159000.00,46
2026-02-15,7,1,0,,23.82,12.36,1,60,1159000.00,754000.00,785000.00,31
2026-02-16,1,0,0,,23.08,0.00,1,64,785000.00,523000.00,528000.00,21
2026-02-17,2,0,0,,24.76,0.00,1,61,528000.00,651000.00,553000.00,22
2026-02-18,3,0,0,,22.60,1.33,1,61,553000.00,474000.00,666000.00,26
2026-02-19,4,0,0,,21.00,2.30,1,66,666000.00,667000.00,668000.00,26
2026-02-20,5,0,0,,24.05,0.00,1,67,668000.00,843000.00,789000.00,31
2026-02-21,6,1,0,,18.35,0.00,1,61,789000.00,1159000.00,832000.00,33
2026-02-22,7,1,0,,24.32,3.19,1,67,832000.00,785000.00,837000.00,33
2026-02-23,1,0,0,,24.78,0.00,1,67,837000.00,528000.00,474000.00,18
2026-02-24,2,0,0,,24.58,0.00,1,67,474000.00,553000.00,553000.00,22
2026-02-25,3,0,0,,25.14,0.00,1,67,553000.00,666000.00,640000.00,25
2026-02-26,4,0,0,,24.61,0.00,1,61,640000.00,668000.00,698000.00,27
2026-02-27,5,0,0,,19.81,0.00,1,70,698000.00,789000.00,681000.00,27
2026-02-28,6,1,0,,22.71,4.12,1,60,681000.00,832000.00,816000.00,32
2026-03-01,7,1,0,,25.07,0.00,1,60,816000.00,837000.00,710000.00,28
2026-03-02,1,0,0,,26.92,0.00,1,70,710000.00,474000.00,617000.00,24
2026-03-03,2,0,0,,26.79,0.00,1,70,617000.00,553000.00,676000.00,27
2026-03-04,3,0,0,,26.94,1.03,1,65,676000.00,640000.00,748000.00,29
2026-03-05,4,0,0,,25.75,0.00,1,65,748000.00,698000.00,767000.00,30
2026-03-06,5,0,0,,24.42,0.00,1,66,767000.00,681000.00,699000.00,27
2026-03-07,6,1,0,,25.37,2.95,1,69,699000.00,816000.00,878000.00,35
2026-03-08,7,1,1,Quốc tế Phụ nữ,27.45,0.00,1,71,878000.00,710000.00,988000.00,39
2026-03-09,1,0,0,,21.49,0.00,1,62,988000.00,617000.00,596000.00,23
2026-03-10,2,0,0,,24.70,0.00,1,63,596000.00,676000.00,590000.00,23
2026-03-11,3,0,0,,26.19,0.00,1,65,590000.00,748000.00,693000.00,27
2026-03-12,4,0,0,,26.22,0.00,1,68,693000.00,767000.00,714000.00,28
2026-03-13,5,0,0,,25.16,0.00,1,65,714000.00,699000.00,906000.00,36
2026-03-14,6,1,0,,25.99,0.00,1,69,906000.00,878000.00,542000.00,20
2026-03-15,7,1,0,,25.50,3.00,1,67,542000.00,988000.00,1070000.00,39
2026-03-16,1,0,0,,25.50,3.00,1,59,1070000.00,596000.00,594000.00,26
2026-03-17,2,0,0,,25.50,3.00,1,61,594000.00,590000.00,1049000.00,47
2026-03-18,3,0,0,,23.99,0.00,1,63,1049000.00,693000.00,2918000.00,57
2026-03-19,4,0,0,,24.99,0.00,1,64,2918000.00,714000.00,1788000.00,58
2026-03-20,5,0,1,March Equinox,21.99,0.00,1,74,1788000.00,906000.00,1237000.00,46
2026-03-21,6,1,0,,25.50,3.00,1,69,1237000.00,542000.00,576000.00,33
2026-03-22,7,1,0,,24.99,0.00,1,67,576000.00,1070000.00,1263000.00,52
2026-03-23,1,0,0,,24.99,0.00,1,59,1263000.00,594000.00,1022000.00,45
2026-03-24,2,0,0,,25.50,3.00,1,61,1022000.00,1049000.00,1211000.00,42
2026-03-25,3,0,0,,25.50,3.00,1,63,1211000.00,2918000.00,974000.00,36
2026-03-26,4,0,0,,25.50,3.00,1,64,974000.00,1788000.00,599000.00,25
2026-03-27,5,0,0,,24.99,0.00,1,66,599000.00,1237000.00,889000.00,44
2026-03-28,6,1,0,,25.50,3.00,1,69,889000.00,576000.00,751000.00,39
2026-03-29,7,1,0,,25.50,3.00,1,67,751000.00,1263000.00,557000.00,30
2026-03-30,1,0,0,,25.50,3.00,1,59,557000.00,1022000.00,743000.00,32
2026-03-31,2,0,0,,25.50,3.00,1,61,743000.00,1211000.00,847000.00,41
2026-04-01,3,0,0,,28.00,5.00,1,68,847000.00,974000.00,940000.00,38
2026-04-02,4,0,0,,29.99,0.00,1,69,940000.00,599000.00,990000.00,42
2026-04-03,5,0,0,,28.00,5.00,1,71,990000.00,889000.00,976000.00,44
2026-04-04,6,1,0,,28.00,5.00,1,74,976000.00,751000.00,1108000.00,35
2026-04-05,7,1,1,Easter Sunday,31.99,0.00,1,80,1108000.00,557000.00,902000.00,35
2026-04-06,1,0,0,,28.00,5.00,1,64,902000.00,743000.00,1028000.00,43
2026-04-07,2,0,0,,28.00,5.00,1,66,1028000.00,847000.00,1000000.00,39
2026-04-08,3,0,0,,28.00,5.00,1,68,1000000.00,940000.00,1043000.00,52
2026-04-09,4,0,0,,28.00,5.00,1,69,1043000.00,990000.00,1188000.00,41
2026-04-10,5,0,0,,28.00,5.00,1,71,1188000.00,976000.00,1214000.00,45
2026-04-11,6,1,0,,28.00,5.00,1,74,1214000.00,1108000.00,1045000.00,45
2026-04-12,7,1,0,,26.99,0.00,1,72,1045000.00,902000.00,5050000.00,117
2026-04-13,1,0,0,,26.99,0.00,1,64,5050000.00,1028000.00,694000.00,23
2026-04-14,2,0,0,,25.99,0.00,1,66,694000.00,1000000.00,416000.00,10
2026-04-15,3,0,0,,25.99,0.00,1,68,416000.00,1043000.00,38000.00,2
2026-04-16,4,0,0,,28.00,5.00,1,69,38000.00,1188000.00,100000.00,4
2026-04-17,5,0,0,,28.00,5.00,1,71,100000.00,1214000.00,134000.00,6
2026-04-18,6,1,0,,28.00,5.00,1,74,134000.00,1045000.00,240000.00,6
2026-04-19,7,1,0,,28.00,5.00,1,72,240000.00,5050000.00,16000.00,2
2026-04-20,1,0,0,,28.00,5.00,1,64,16000.00,694000.00,56000.00,6
2026-04-21,2,0,0,,28.00,5.00,1,66,56000.00,416000.00,847000.00,39
2026-04-22,3,0,0,,28.00,5.00,1,68,847000.00,38000.00,186000.00,8
2026-04-23,4,0,0,,28.00,5.00,1,69,186000.00,100000.00,44000.00,2
2026-04-24,5,0,0,,28.00,5.00,1,71,44000.00,134000.00,72000.00,4
2026-04-25,6,1,0,,26.99,0.00,1,74,72000.00,240000.00,160000.00,4
2026-04-26,7,1,1,Giỗ Tổ Hùng Vương | Hung Kings Festival,26.99,0.00,1,80,160000.00,16000.00,4118100.00,30
2026-04-27,1,0,1,Day off for Hung Kings Festival,27.99,0.00,1,72,4118100.00,56000.00,2495420.00,18
2026-04-28,2,0,0,,24.99,0.00,1,66,2495420.00,847000.00,68200.00,4
2026-04-29,3,0,0,,29.99,0.00,1,68,68200.00,186000.00,346396.00,15
2026-04-30,4,0,1,30/4 | Liberation Day/Reunification Day | Ngày Giải phóng miền Nam,28.00,5.00,1,77,346396.00,44000.00,40000.00,4
2026-05-01,5,0,1,International Labor Day | Ngày Quốc tế Lao động,30.50,10.00,1,81,40000.00,72000.00,182000.00,4
2026-05-02,6,1,0,,30.50,10.00,1,76,182000.00,160000.00,44000.00,2
2026-05-03,7,1,0,,27.45,0.00,1,74,44000.00,4118100.00,88240.00,7
2026-05-04,1,0,0,,30.47,0.00,1,66,88240.00,2495420.00,206000.00,6
2026-05-05,2,0,0,,30.50,10.00,1,68,206000.00,68200.00,32000.00,2
2026-05-06,3,0,0,,26.94,0.00,1,70,32000.00,346396.00,315000.00,7
2026-05-07,4,0,0,,27.85,0.00,1,71,315000.00,40000.00,62000.00,4
2026-05-08,5,0,0,,27.74,0.00,1,73,62000.00,182000.00,320000.00,6
2026-05-09,6,1,0,,27.73,0.00,1,76,320000.00,44000.00,16000.00,2
2026-05-10,7,1,0,,30.50,10.00,1,74,16000.00,88240.00,118000.00,6
2026-05-11,1,0,0,,30.50,10.00,1,66,118000.00,206000.00,240000.00,4
2026-05-12,2,0,0,,30.50,10.00,1,68,240000.00,32000.00,847000.00,39
2026-05-13,3,0,0,,29.13,0.00,2,74,847000.00,315000.00,643198.00,26
2026-05-14,4,0,0,,34.60,0.00,1,71,643198.00,62000.00,349500.00,15
